# /Users/gsalam/work/fastjet/fastjet-release/example/.libs/fastjet_timing_plugins -incl 5.0 -antikt -R 1.5 -dense -root files/dR-1.350-pt2-075.dat 
# output for root
0 -175 2.14313e-14 -18.186 216.404
 0 -0.253736 1.65193 1.03844e-100
 1 -0.342074 1.66609 1.03645e-100
 2 -0.0258254 1.64915 9.67075e-101
 3 0.0742062 4.62644 9.67892e-101
 4 0.82786 4.32304 9.54806e-101
 5 0.357702 1.72419 1.03434e-100
 6 0.472017 1.76683 1.001e-100
 7 0.0705916 1.66822 1.03842e-100
 8 -0.127231 4.61962 9.98699e-101
 9 -0.0683094 4.61598 1.00977e-100
 10 0.32666 4.55669 9.7355e-101
 11 0.754184 4.35154 9.79324e-101
 12 -0.555451 1.75407 9.59975e-101
 13 0.631693 4.41492 9.64909e-101
 14 0.86828 2.03826 9.72637e-101
 15 0.732865 1.93537 9.739e-101
 16 -0.454649 1.73524 1.01702e-100
 17 0.969612 4.14327 1.04514e-100
 18 0.836438 4.25981 1.02001e-100
 19 0.526942 4.45394 1.03085e-100
 20 0.568567 1.86544 1.0383e-100
 21 -0.273532 4.56133 9.63967e-101
 22 -0.460315 4.52319 1.02619e-100
 23 0.24806 4.53382 9.73984e-101
 24 0.464541 4.45766 1.00757e-100
 25 0.0281038 4.56125 9.51779e-101
 26 0.274893 1.76815 9.96023e-101
 27 0.0698996 1.73178 1.03929e-100
 28 -0.0523459 4.55933 1.02537e-100
 29 -0.326043 1.74502 9.89853e-101
 30 -0.136653 4.55408 9.51558e-101
 31 -0.226649 1.74189 1.04302e-100
 32 -0.134038 1.73913 1.00084e-100
 33 -0.366935 4.51504 1.04258e-100
 34 0.139091 4.52085 1.01171e-100
 35 0.458282 1.85413 1.00765e-100
 36 0.148998 1.76584 9.89861e-101
 37 0.662565 4.31864 1.02065e-100
 38 0.76212 4.234 9.97475e-101
 39 -0.0559466 1.76534 1.04689e-100
 40 0.628333 1.9672 9.73311e-101
 41 0.331921 1.83435 1.04026e-100
 42 0.348437 4.44332 1.0249e-100
 43 0.756168 2.05886 1.04925e-100
 44 0.85381 2.14425 9.5265e-101
 45 0.52965 1.93034 1.00742e-100
 46 0.2363 4.45314 9.79255e-101
 47 0.257405 1.83724 9.77325e-101
 48 -0.357602 1.82222 9.84526e-101
 49 0.467593 1.9315 9.97434e-101
 50 0.170929 4.4457 1.02773e-100
 51 0.528848 4.31376 9.6415e-101
 52 -0.0565386 4.46248 1.00701e-100
 53 0.155874 1.84321 9.85723e-101
 54 -0.273683 1.83549 9.74751e-101
 55 -0.158766 4.4547 9.92236e-101
 56 0.757128 4.15224 9.76369e-101
 57 0.0403076 1.83399 1.00917e-100
 58 -0.170796 1.83609 9.54914e-101
 59 0.653352 4.22148 1.00454e-100
 60 0.626268 2.05039 1.00511e-100
 61 0.468674 4.31918 1.00392e-100
 62 -0.243477 4.42673 9.58302e-101
 63 0.352215 4.35474 1.03285e-100
 64 -0.0675098 1.85271 1.02048e-100
 65 0.338096 1.92931 1.0212e-100
 66 0.556448 2.03477 1.00806e-100
 67 0.0307946 4.41426 1.02295e-100
 68 0.528852 4.25695 9.75881e-101
 69 0.229576 1.92193 1.01492e-100
 70 0.240676 4.34713 9.78623e-101
 71 0.435859 4.26347 9.63453e-101
 72 0.172341 1.94513 9.64636e-101
 73 0.0344159 4.35579 1.0008e-100
 74 0.0361278 1.93246 1.0163e-100
 75 -0.0250312 4.35474 1.03443e-100
 76 0.567411 4.15188 1.01146e-100
 77 -0.0382 1.94144 9.64875e-101
 78 0.425471 2.05534 1.00173e-100
 79 0.12799 4.32162 1.03036e-100
 80 0.369629 2.03599 9.82492e-101
 81 0.370689 4.24097 1.02517e-100
 82 0.268293 4.23524 1.02262e-100
 83 0.274067 2.06921 1.0404e-100
 84 0.154258 4.24127 9.95614e-101
 85 0.342281 4.16302 9.61636e-101
 86 0.142802 2.0629 1.02272e-100
 87 0.326192 2.15762 1.01273e-100
 88 0.247135 4.1292 1.00183e-100
 89 0.257057 2.16127 1.03585e-100
 90 -0.939937 4.45944 9.67068e-101
 91 -1.45105 4.23799 9.67644e-101
 92 -1.82604 3.82909 1.03408e-100
 93 -0.334126 4.43789 1.01049e-100
 94 -1.94975 3.55503 1.04074e-100
 95 -1.06017 4.4201 1.04672e-100
 96 -0.125385 4.35674 1.02318e-100
 97 -1.73661 3.94673 9.66622e-101
 98 -1.64885 4.0507 9.52854e-101
 99 -0.44811 1.82972 9.67977e-101
 100 -1.24176 4.33928 1.038e-100
 101 -1.86704 3.71895 1.0049e-100
 102 -0.833273 1.82712 9.70554e-101
 103 -1.85931 2.5552 1.00962e-100
 104 -1.56056 4.12137 1.00229e-100
 105 -0.155275 1.92774 1.04042e-100
 106 0.0694195 4.22999 1.00355e-100
 107 -0.433779 4.43752 1.02151e-100
 108 -1.43848 2.06817 1.04644e-100
 109 -0.967191 1.85916 1.03877e-100
 110 -0.673106 1.82876 1.01173e-100
 111 -0.856536 4.4396 9.92856e-101
 112 -1.37441 4.24933 9.628e-101
 113 -1.53215 2.15424 1.01092e-100
 114 -1.14167 1.92105 1.02024e-100
 115 -1.2317 1.96076 9.57701e-101
 116 -1.96284 2.92891 1.00958e-100
 117 -1.93993 3.45199 9.52543e-101
 118 -1.9681 3.25727 1.01118e-100
 119 -0.627823 4.43701 1.02305e-100
 120 -1.35641 2.0395 9.76115e-101
 121 -1.93839 2.85819 1.01656e-100
 122 0.153648 4.13487 9.80442e-101
 123 -1.75386 2.42946 1.02696e-100
 124 -1.96747 3.15036 1.01331e-100
 125 0.0284762 2.05818 1.02064e-100
 126 -0.733765 1.85237 1.03585e-100
 127 -1.94997 3.3382 9.64492e-101
 128 0.268885 2.26399 1.03465e-100
 129 -1.95668 3.04592 1.0494e-100
 130 -0.534367 1.86431 9.55387e-101
 131 -0.729756 4.4251 1.03985e-100
 132 -1.73801 3.85991 1.02307e-100
 133 -1.17112 4.32179 1.01279e-100
 134 -1.86092 3.62319 1.02076e-100
 135 -0.543759 4.41395 1.02296e-100
 136 -1.45637 4.15023 1.01014e-100
 137 0.130378 2.15269 1.02307e-100
 138 -1.55482 4.05242 9.62244e-101
 139 -1.57075 2.2479 1.03041e-100
 140 -1.45575 2.14695 9.53964e-101
 141 -0.042975 4.23673 9.9185e-101
 142 0.225858 4.02172 9.51298e-101
 143 -1.03382 1.93496 1.02271e-100
 144 -0.96477 4.36308 9.64354e-101
 145 -1.83645 2.66661 9.99226e-101
 146 -0.273931 1.95268 1.01152e-100
 147 -1.86431 3.53778 9.77585e-101
 148 -1.65853 3.91693 1.02989e-100
 149 -1.23496 4.25591 1.04482e-100
 150 -0.265232 4.31795 9.76115e-101
 151 -1.64513 2.36818 9.65143e-101
 152 -1.06828 4.31778 1.01302e-100
 153 -0.374761 1.93874 1.03676e-100
 154 -1.27314 2.05592 1.01094e-100
 155 -1.87042 3.46271 1.02853e-100
 156 -0.0715401 2.06135 1.03379e-100
 157 -0.861457 1.92228 9.65922e-101
 158 0.044265 4.14281 1.01861e-100
 159 -0.951664 1.94074 1.00035e-100
 160 -0.43354 1.93569 9.74102e-101
 161 0.167255 2.24775 1.00528e-100
 162 -0.470577 4.35052 9.95868e-101
 163 -0.336666 4.31998 1.03014e-100
 164 0.0682295 2.16676 1.04533e-100
 165 -1.74156 2.5377 9.56002e-101
 166 0.239448 2.3279 1.03777e-100
 167 -1.73865 3.74694 1.01508e-100
 168 -1.82522 2.72376 9.62027e-101
 169 0.16588 4.02918 9.91888e-101
 170 -1.66599 2.42968 9.66972e-101
 171 -1.85826 2.84695 1.03102e-100
 172 -0.661457 4.36004 1.02035e-100
 173 -1.35691 2.13184 1.02992e-100
 174 -0.167268 2.03544 9.62856e-101
 175 -0.859083 4.34429 9.5538e-101
 176 -0.745958 1.92896 1.00838e-100
 177 -0.530643 4.34305 9.5984e-101
 178 -0.65534 1.93645 9.99595e-101
 179 -1.87324 3.25635 9.89195e-101
 180 -0.546064 1.94489 9.61513e-101
 181 -1.64572 3.85064 9.67262e-101
 182 -1.35633 4.13173 1.04482e-100
 183 -1.56018 3.94792 1.04476e-100
 184 -0.154442 4.21957 9.66916e-101
 185 -0.7367 4.33438 1.01351e-100
 186 -1.13327 4.24318 1.02148e-100
 187 -1.75617 2.64177 9.95169e-101
 188 -1.15975 2.05422 1.03841e-100
 189 -1.86513 3.15581 1.00628e-100
 190 -1.46595 4.01918 9.59139e-101
 191 -1.53022 2.32729 9.90994e-101
 192 -1.06715 4.25344 1.00458e-100
 193 -0.226483 2.05301 1.00604e-100
 194 -1.26209 2.12316 1.01134e-100
 195 -0.0622995 2.13872 1.02726e-100
 196 -0.239239 4.23239 9.93457e-101
 197 0.165399 3.96167 9.5309e-101
 198 -1.82918 2.93074 1.04883e-100
 199 -1.82933 3.34984 1.04099e-100
 200 -1.42677 2.24416 9.60854e-101
 201 -0.0373235 4.12206 9.97143e-101
 202 -1.83891 3.03436 1.00777e-100
 203 -1.04929 2.03949 1.01318e-100
 204 0.0465719 4.05325 9.99495e-101
 205 -1.72695 3.63069 1.0203e-100
 206 -1.74861 2.72012 1.03018e-100
 207 -0.138592 2.12422 9.59448e-101
 208 -1.75224 3.53535 1.01226e-100
 209 -0.35407 4.23774 1.04149e-100
 210 0.0341821 2.2498 9.87422e-101
 211 0.131141 2.33742 1.01498e-100
 212 -1.63231 3.75677 9.84366e-101
 213 -0.338281 2.05709 1.02574e-100
 214 -1.63436 2.53421 9.81167e-101
 215 -1.24514 4.11931 9.70157e-101
 216 -0.460348 2.03163 9.51662e-101
 217 -1.36477 2.24851 9.52231e-101
 218 -1.5449 2.42914 9.82014e-101
 219 -0.870487 4.24818 9.87376e-101
 220 -1.76215 3.41787 9.79728e-101
 221 -0.440872 4.23751 9.58125e-101
 222 -1.56192 3.82388 1.04335e-100
 223 -0.525145 4.24861 1.01494e-100
 224 -1.45204 2.34159 9.80533e-101
 225 -1.34971 4.02642 9.90943e-101
 226 -1.14243 2.13195 1.02072e-100
 227 -0.144435 4.1191 1.00628e-100
 228 -0.947513 4.21849 9.51032e-101
 229 -0.934376 2.06432 9.91559e-101
 230 -1.1656 4.12867 9.60808e-101
 231 -0.638027 2.04065 9.75273e-101
 232 0.0662405 2.32977 1.02139e-100
 233 -0.0744019 4.05898 1.0487e-100
 234 -0.0313088 2.2553 9.69629e-101
 235 -1.73158 2.85503 9.64513e-101
 236 -0.867108 2.06603 9.8834e-101
 237 -1.76129 3.25072 1.03592e-100
 238 0.15941 3.84196 1.04751e-100
 239 -0.552767 2.06086 9.51711e-101
 240 -1.42891 3.92528 9.5216e-101
 241 -1.74511 2.94827 9.92728e-101
 242 -1.2624 4.0561 1.01323e-100
 243 -0.639325 4.22784 1.00814e-100
